Date,Time,"Nitrogen dioxide",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Modelled Wind Direction",Status,"Modelled Wind Speed",Status,"Modelled Temperature",Status
2020-07-30,13:00:00,13.63494,P ugm-3,No data,N mgm-3,8.2,N ugm-3 (TEOM FDMS),6.9,N ugm-3 (TEOM FDMS),148.1,N deg,3.4,N ms-1,20.7,N degC
2020-07-30,14:00:00,14.15288,P ugm-3,No data,N mgm-3,7.3,N ugm-3 (TEOM FDMS),6.9,N ugm-3 (TEOM FDMS),154.7,N deg,3.8,N ms-1,21.7,N degC
2020-07-30,15:00:00,14.6751,P ugm-3,No data,N mgm-3,7.9,N ugm-3 (TEOM FDMS),6.1,N ugm-3 (TEOM FDMS),163.8,N deg,4.1,N ms-1,22.1,N degC
2020-07-30,16:00:00,18.3527,P ugm-3,No data,N mgm-3,8.5,N ugm-3 (TEOM FDMS),4.5,P ugm-3 (TEOM FDMS),166.4,N deg,3.9,N ms-1,22.1,N degC
2020-07-30,17:00:00,19.90556,P ugm-3,No data,N mgm-3,7.6,N ugm-3 (TEOM FDMS),4,P ugm-3 (TEOM FDMS),162.9,N deg,3.6,N ms-1,21.9,N degC
2020-07-30,18:00:00,22.60311,P ugm-3,No data,N mgm-3,5.6,N ugm-3 (TEOM FDMS),3.9,P ugm-3 (TEOM FDMS),153.3,N deg,3.1,N ms-1,21.1,N degC
2020-07-30,19:00:00,18.3759,P ugm-3,No data,N mgm-3,8,N ugm-3 (TEOM FDMS),2.9,P ugm-3 (TEOM FDMS),136.5,N deg,3.1,N ms-1,19.6,N degC
2020-07-30,20:00:00,21.88545,P ugm-3,No data,N mgm-3,5.2,N ugm-3 (TEOM FDMS),3.7,P ugm-3 (TEOM FDMS),117.6,N deg,3.2,N ms-1,17.5,N degC
2020-07-30,21:00:00,26.44533,P ugm-3,No data,N mgm-3,10.4,N ugm-3 (TEOM FDMS),5.8,N ugm-3 (TEOM FDMS),110.9,N deg,2.9,N ms-1,16.2,N degC
2020-07-30,22:00:00,23.51716,P ugm-3,No data,N mgm-3,12.5,N ugm-3 (TEOM FDMS),6.4,N ugm-3 (TEOM FDMS),87.5,N deg,2.8,N ms-1,15.2,N degC
2020-07-30,23:00:00,28.36853,P ugm-3,No data,N mgm-3,12.2,N ugm-3 (TEOM FDMS),6.6,N ugm-3 (TEOM FDMS),85.9,N deg,3.3,N ms-1,14.5,N degC
2020-07-30,24:00:00,53.50884,P ugm-3,No data,N mgm-3,19.4,N ugm-3 (TEOM FDMS),11.9,N ugm-3 (TEOM FDMS),81.7,N deg,2.9,N ms-1,13.8,N degC
2020-07-31,01:00:00,50.56815,P ugm-3,No data,N mgm-3,10.1,N ugm-3 (TEOM FDMS),8.7,N ugm-3 (TEOM FDMS),46.3,N deg,3.4,N ms-1,12.7,N degC
2020-07-31,02:00:00,16.33716,P ugm-3,No data,N mgm-3,13.5,N ugm-3 (TEOM FDMS),6.7,N ugm-3 (TEOM FDMS),61.5,N deg,3.6,N ms-1,12.7,N degC
2020-07-31,03:00:00,18.88312,P ugm-3,No data,N mgm-3,8.3,N ugm-3 (TEOM FDMS),7.4,N ugm-3 (TEOM FDMS),62.7,N deg,3.5,N ms-1,12.7,N degC
2020-07-31,04:00:00,24.52291,P ugm-3,No data,N mgm-3,14.1,N ugm-3 (TEOM FDMS),9.9,N ugm-3 (TEOM FDMS),63.4,N deg,3.6,N ms-1,12.7,N degC
2020-07-31,05:00:00,21.93636,P ugm-3,No data,N mgm-3,12.9,N ugm-3 (TEOM FDMS),6.3,N ugm-3 (TEOM FDMS),68,N deg,3.5,N ms-1,12.6,N degC
2020-07-31,06:00:00,24.24175,P ugm-3,No data,N mgm-3,14.5,N ugm-3 (TEOM FDMS),7.4,N ugm-3 (TEOM FDMS),71.7,N deg,3.1,N ms-1,13.8,N degC
2020-07-31,07:00:00,32.09367,P ugm-3,No data,N mgm-3,14.8,N ugm-3 (TEOM FDMS),9.2,N ugm-3 (TEOM FDMS),115.2,N deg,2.3,N ms-1,16.7,N degC
2020-07-31,08:00:00,34.72586,P ugm-3,No data,N mgm-3,16.9,N ugm-3 (TEOM FDMS),7.8,N ugm-3 (TEOM FDMS),156.2,N deg,2.7,N ms-1,18.4,N degC
2020-07-31,09:00:00,29.04423,P ugm-3,No data,N mgm-3,20,N ugm-3 (TEOM FDMS),11,N ugm-3 (TEOM FDMS),152.6,N deg,3.1,N ms-1,19.8,N degC
2020-07-31,10:00:00,28.549,P ugm-3,No data,N mgm-3,17.4,N ugm-3 (TEOM FDMS),8.8,N ugm-3 (TEOM FDMS),173.2,N deg,3.2,N ms-1,21.4,N degC
2020-07-31,11:00:00,24.57666,P ugm-3,No data,N mgm-3,19.2,N ugm-3 (TEOM FDMS),9.4,N ugm-3 (TEOM FDMS),195.1,N deg,3.2,N ms-1,22.8,N degC
2020-07-31,12:00:00,20.37598,P ugm-3,No data,N mgm-3,21,N ugm-3 (TEOM FDMS),12.2,N ugm-3 (TEOM FDMS),227.5,N deg,2.9,N ms-1,24.2,N degC
2020-07-31,13:00:00,14.95363,P ugm-3,No data,N mgm-3,18.7,N ugm-3 (TEOM FDMS),14,N ugm-3 (TEOM FDMS),257.9,N deg,3.5,N ms-1,24.9,N degC
2020-07-31,14:00:00,14.04545,P ugm-3,No data,N mgm-3,21.6,N ugm-3 (TEOM FDMS),12.5,N ugm-3 (TEOM FDMS),274.8,N deg,4.7,N ms-1,24.6,N degC
2020-07-31,15:00:00,10.22913,P ugm-3,No data,N mgm-3,12.7,N ugm-3 (TEOM FDMS),9.2,N ugm-3 (TEOM FDMS),284,N deg,5.6,N ms-1,23.9,N degC
2020-07-31,16:00:00,9.72674,P ugm-3,No data,N mgm-3,5.7,N ugm-3 (TEOM FDMS),7,N ugm-3 (TEOM FDMS),290.7,N deg,5.6,N ms-1,21.7,N degC
2020-07-31,17:00:00,8.10544,P ugm-3,No data,N mgm-3,0.7,P ugm-3 (TEOM FDMS),3,P ugm-3 (TEOM FDMS),290,N deg,5.5,N ms-1,20.4,N degC
2020-07-31,18:00:00,6.3933,P ugm-3,No data,N mgm-3,0,P ugm-3 (TEOM FDMS),1.3,P ugm-3 (TEOM FDMS),284.6,N deg,6,N ms-1,20.2,N degC
2020-07-31,19:00:00,6.94704,P ugm-3,No data,N mgm-3,3.3,P ugm-3 (TEOM FDMS),3.9,P ugm-3 (TEOM FDMS),283.4,N deg,6.2,N ms-1,18.3,N degC
2020-07-31,20:00:00,6.9518,P ugm-3,No data,N mgm-3,4.5,P ugm-3 (TEOM FDMS),2.3,P ugm-3 (TEOM FDMS),279.3,N deg,6,N ms-1,17.8,N degC
2020-07-31,21:00:00,6.25389,P ugm-3,No data,N mgm-3,7.4,N ugm-3 (TEOM FDMS),3.3,P ugm-3 (TEOM FDMS),277.6,N deg,5.7,N ms-1,17.3,N degC
2020-07-31,22:00:00,6.19443,P ugm-3,No data,N mgm-3,11.5,N ugm-3 (TEOM FDMS),4.8,P ugm-3 (TEOM FDMS),275.9,N deg,4.8,N ms-1,15.8,N degC
2020-07-31,23:00:00,6.53029,P ugm-3,No data,N mgm-3,8.7,N ugm-3 (TEOM FDMS),1.2,P ugm-3 (TEOM FDMS),279.2,N deg,5.1,N ms-1,15.1,N degC
2020-07-31,24:00:00,7.47271,P ugm-3,No data,N mgm-3,6.1,N ugm-3 (TEOM FDMS),2.7,P ugm-3 (TEOM FDMS),271.4,N deg,4.2,N ms-1,15.2,N degC
2020-08-01,01:00:00,12.21712,P ugm-3,No data,N mgm-3,10.1,N ugm-3 (TEOM FDMS),4.3,P ugm-3 (TEOM FDMS),256.8,N deg,3.3,N ms-1,12.9,N degC
2020-08-01,02:00:00,9.19145,P ugm-3,No data,N mgm-3,14.3,N ugm-3 (TEOM FDMS),5.6,N ugm-3 (TEOM FDMS),251.2,N deg,3,N ms-1,13.1,N degC
2020-08-01,03:00:00,11.99031,P ugm-3,No data,N mgm-3,8.2,N ugm-3 (TEOM FDMS),2.6,P ugm-3 (TEOM FDMS),241.7,N deg,3.4,N ms-1,13.7,N degC
2020-08-01,04:00:00,10.28132,P ugm-3,No data,N mgm-3,11.6,N ugm-3 (TEOM FDMS),5.7,N ugm-3 (TEOM FDMS),251.5,N deg,4.6,N ms-1,14.1,N degC
2020-08-01,05:00:00,16.25815,P ugm-3,No data,N mgm-3,11.5,N ugm-3 (TEOM FDMS),2.7,P ugm-3 (TEOM FDMS),255.8,N deg,4.2,N ms-1,14.3,N degC
2020-08-01,06:00:00,6.10345,P ugm-3,No data,N mgm-3,7.9,N ugm-3 (TEOM FDMS),3.1,P ugm-3 (TEOM FDMS),254.4,N deg,4.3,N ms-1,14.3,N degC
2020-08-01,07:00:00,5.99161,P ugm-3,No data,N mgm-3,8.6,N ugm-3 (TEOM FDMS),2.7,P ugm-3 (TEOM FDMS),246.1,N deg,4.7,N ms-1,14.6,N degC
2020-08-01,08:00:00,5.88495,P ugm-3,No data,N mgm-3,4.4,P ugm-3 (TEOM FDMS),2.4,P ugm-3 (TEOM FDMS),245.6,N deg,4.9,N ms-1,15.8,N degC
2020-08-01,09:00:00,6.01667,P ugm-3,No data,N mgm-3,1.2,P ugm-3 (TEOM FDMS),-2.5,P ugm-3 (TEOM FDMS),255.2,N deg,5.7,N ms-1,18,N degC
2020-08-01,10:00:00,7.35042,P ugm-3,No data,N mgm-3,5.8,N ugm-3 (TEOM FDMS),1.8,P ugm-3 (TEOM FDMS),269.5,N deg,5.9,N ms-1,19,N degC
2020-08-01,11:00:00,7.16539,P ugm-3,No data,N mgm-3,5.8,N ugm-3 (TEOM FDMS),4.3,P ugm-3 (TEOM FDMS),273.3,N deg,6.1,N ms-1,19,N degC
2020-08-01,12:00:00,6.03022,P ugm-3,No data,N mgm-3,6.1,N ugm-3 (TEOM FDMS),1,P ugm-3 (TEOM FDMS),278.6,N deg,6.3,N ms-1,18.3,N degC
2020-08-01,13:00:00,5.92361,P ugm-3,No data,N mgm-3,3.9,P ugm-3 (TEOM FDMS),4.9,P ugm-3 (TEOM FDMS),280.7,N deg,6.5,N ms-1,19.4,N degC
2020-08-01,14:00:00,5.748,P ugm-3,No data,N mgm-3,9.3,N ugm-3 (TEOM FDMS),7.1,N ugm-3 (TEOM FDMS),282.3,N deg,6.9,N ms-1,19.4,N degC
2020-08-01,15:00:00,5.55774,P ugm-3,No data,N mgm-3,10.2,N ugm-3 (TEOM FDMS),6.6,N ugm-3 (TEOM FDMS),281.7,N deg,7.1,N ms-1,18.9,N degC
2020-08-01,16:00:00,5.2546,P ugm-3,No data,N mgm-3,7.3,N ugm-3 (TEOM FDMS),5.7,N ugm-3 (TEOM FDMS),281.4,N deg,7.2,N ms-1,18.1,N degC
2020-08-01,17:00:00,5.25773,P ugm-3,No data,N mgm-3,6.6,N ugm-3 (TEOM FDMS),3.6,P ugm-3 (TEOM FDMS),282.1,N deg,6.9,N ms-1,17,N degC
2020-08-01,18:00:00,4.61178,P ugm-3,No data,N mgm-3,9.6,N ugm-3 (TEOM FDMS),5.2,N ugm-3 (TEOM FDMS),281.8,N deg,6.7,N ms-1,15.8,N degC
2020-08-01,19:00:00,4.49994,P ugm-3,No data,N mgm-3,11.2,N ugm-3 (TEOM FDMS),4.6,P ugm-3 (TEOM FDMS),282.8,N deg,5.9,N ms-1,14.6,N degC
2020-08-01,20:00:00,5.7762,P ugm-3,No data,N mgm-3,8.3,N ugm-3 (TEOM FDMS),3.6,P ugm-3 (TEOM FDMS),284,N deg,4.7,N ms-1,13.3,N degC
2020-08-01,21:00:00,7.10995,P ugm-3,No data,N mgm-3,4,P ugm-3 (TEOM FDMS),3.2,P ugm-3 (TEOM FDMS),285.6,N deg,4.1,N ms-1,12.7,N degC
2020-08-01,22:00:00,6.68664,P ugm-3,No data,N mgm-3,9.3,N ugm-3 (TEOM FDMS),2.7,P ugm-3 (TEOM FDMS),291.9,N deg,3.8,N ms-1,12.2,N degC
2020-08-01,23:00:00,9.39071,P ugm-3,No data,N mgm-3,6.2,N ugm-3 (TEOM FDMS),2.8,P ugm-3 (TEOM FDMS),291.5,N deg,3.6,N ms-1,11.9,N degC
2020-08-01,24:00:00,11.83453,P ugm-3,No data,N mgm-3,10.6,N ugm-3 (TEOM FDMS),4.4,P ugm-3 (TEOM FDMS),288.6,N deg,3.3,N ms-1,11.7,N degC
2020-08-02,01:00:00,11.76201,P ugm-3,No data,N mgm-3,10.6,N ugm-3 (TEOM FDMS),3.3,P ugm-3 (TEOM FDMS),262.3,N deg,2.9,N ms-1,10.5,N degC
2020-08-02,02:00:00,9.83283,P ugm-3,No data,N mgm-3,9.4,N ugm-3 (TEOM FDMS),3.9,P ugm-3 (TEOM FDMS),270.2,N deg,2.2,N ms-1,10,N degC
2020-08-02,03:00:00,7.91006,P ugm-3,No data,N mgm-3,7.8,N ugm-3 (TEOM FDMS),1.8,P ugm-3 (TEOM FDMS),312.3,N deg,2.3,N ms-1,9.8,N degC
2020-08-02,04:00:00,6.18273,P ugm-3,No data,N mgm-3,4,P ugm-3 (TEOM FDMS),0.4,P ugm-3 (TEOM FDMS),313.2,N deg,2.1,N ms-1,10.5,N degC
2020-08-02,05:00:00,9.22063,P ugm-3,No data,N mgm-3,6.7,N ugm-3 (TEOM FDMS),0.8,P ugm-3 (TEOM FDMS),294.8,N deg,2.4,N ms-1,10.8,N degC
2020-08-02,06:00:00,11.88532,P ugm-3,No data,N mgm-3,7.1,N ugm-3 (TEOM FDMS),1.8,P ugm-3 (TEOM FDMS),324.8,N deg,2,N ms-1,11,N degC
2020-08-02,07:00:00,10.59659,P ugm-3,No data,N mgm-3,10.4,N ugm-3 (TEOM FDMS),4.6,P ugm-3 (TEOM FDMS),313.5,N deg,2.4,N ms-1,11.6,N degC
2020-08-02,08:00:00,9.69119,P ugm-3,No data,N mgm-3,1.6,P ugm-3 (TEOM FDMS),1.5,P ugm-3 (TEOM FDMS),320.7,N deg,2.5,N ms-1,12.1,N degC
2020-08-02,09:00:00,9.2539,P ugm-3,No data,N mgm-3,5.6,N ugm-3 (TEOM FDMS),3.1,P ugm-3 (TEOM FDMS),307.5,N deg,3.3,N ms-1,14.8,N degC
2020-08-02,10:00:00,7.71098,P ugm-3,No data,N mgm-3,7.3,N ugm-3 (TEOM FDMS),4.5,P ugm-3 (TEOM FDMS),284.7,N deg,4.8,N ms-1,17.5,N degC
2020-08-02,11:00:00,6.2253,P ugm-3,No data,N mgm-3,6.6,N ugm-3 (TEOM FDMS),4.3,P ugm-3 (TEOM FDMS),276.7,N deg,5.2,N ms-1,18.1,N degC
2020-08-02,12:00:00,5.81328,P ugm-3,No data,N mgm-3,4.7,P ugm-3 (TEOM FDMS),3.9,P ugm-3 (TEOM FDMS),270.4,N deg,5.9,N ms-1,18.7,N degC
2020-08-02,13:00:00,5.62675,P ugm-3,No data,N mgm-3,4.1,P ugm-3 (TEOM FDMS),2.2,P ugm-3 (TEOM FDMS),274,N deg,6.4,N ms-1,19,N degC
2020-08-02,14:00:00,4.94342,P ugm-3,No data,N mgm-3,5.8,N ugm-3 (TEOM FDMS),4.1,P ugm-3 (TEOM FDMS),276,N deg,6.5,N ms-1,18.8,N degC
2020-08-02,15:00:00,4.64472,P ugm-3,No data,N mgm-3,2.5,P ugm-3 (TEOM FDMS),-0.4,P ugm-3 (TEOM FDMS),280.8,N deg,6.5,N ms-1,17.9,N degC
2020-08-02,16:00:00,5.82828,P ugm-3,No data,N mgm-3,3,P ugm-3 (TEOM FDMS),-0.2,P ugm-3 (TEOM FDMS),282.8,N deg,6.1,N ms-1,16.7,N degC
2020-08-02,17:00:00,5.65774,P ugm-3,No data,N mgm-3,3.4,P ugm-3 (TEOM FDMS),2.8,P ugm-3 (TEOM FDMS),281.9,N deg,5.6,N ms-1,15.7,N degC
2020-08-02,18:00:00,4.88277,P ugm-3,No data,N mgm-3,3.6,P ugm-3 (TEOM FDMS),0.9,P ugm-3 (TEOM FDMS),282.4,N deg,4.7,N ms-1,14.4,N degC
2020-08-02,19:00:00,6.18421,P ugm-3,No data,N mgm-3,1.4,P ugm-3 (TEOM FDMS),0.5,P ugm-3 (TEOM FDMS),287.5,N deg,3.8,N ms-1,13.3,N degC
2020-08-02,20:00:00,7.25446,P ugm-3,No data,N mgm-3,-0.3,P ugm-3 (TEOM FDMS),0.4,P ugm-3 (TEOM FDMS),290.1,N deg,2.9,N ms-1,12.3,N degC
2020-08-02,21:00:00,8.15758,P ugm-3,No data,N mgm-3,-0.2,P ugm-3 (TEOM FDMS),1.3,P ugm-3 (TEOM FDMS),290.3,N deg,2.3,N ms-1,11.4,N degC
2020-08-02,22:00:00,10.76503,P ugm-3,No data,N mgm-3,2.8,P ugm-3 (TEOM FDMS),0.3,P ugm-3 (TEOM FDMS),296.9,N deg,1.9,N ms-1,10.9,N degC
2020-08-02,23:00:00,11.1027,P ugm-3,No data,N mgm-3,5.5,N ugm-3 (TEOM FDMS),3.4,P ugm-3 (TEOM FDMS),296.8,N deg,2.3,N ms-1,10.1,N degC
2020-08-02,24:00:00,8.59584,P ugm-3,No data,N mgm-3,6.6,N ugm-3 (TEOM FDMS),0.6,P ugm-3 (TEOM FDMS),327.3,N deg,3.5,N ms-1,9.6,N degC
2020-08-03,01:00:00,8.6849,P ugm-3,No data,N mgm-3,3.5,P ugm-3 (TEOM FDMS),0.5,P ugm-3 (TEOM FDMS),297.4,N deg,2.9,N ms-1,9.2,N degC
2020-08-03,02:00:00,7.62999,P ugm-3,No data,N mgm-3,5.5,N ugm-3 (TEOM FDMS),2,P ugm-3 (TEOM FDMS),314.4,N deg,2.8,N ms-1,8.6,N degC
2020-08-03,03:00:00,8.10231,P ugm-3,No data,N mgm-3,3.8,P ugm-3 (TEOM FDMS),1.8,P ugm-3 (TEOM FDMS),329.7,N deg,3.1,N ms-1,8.4,N degC
2020-08-03,04:00:00,8.96511,P ugm-3,No data,N mgm-3,4.4,P ugm-3 (TEOM FDMS),0.7,P ugm-3 (TEOM FDMS),333.8,N deg,2.8,N ms-1,8.2,N degC
2020-08-03,05:00:00,10.80426,P ugm-3,No data,N mgm-3,5.3,N ugm-3 (TEOM FDMS),2,P ugm-3 (TEOM FDMS),334,N deg,2.3,N ms-1,8.2,N degC
2020-08-03,06:00:00,12.53603,P ugm-3,No data,N mgm-3,3,P ugm-3 (TEOM FDMS),0.9,P ugm-3 (TEOM FDMS),332.5,N deg,1.7,N ms-1,8.2,N degC
2020-08-03,07:00:00,15.68849,P ugm-3,No data,N mgm-3,5.6,N ugm-3 (TEOM FDMS),1.4,P ugm-3 (TEOM FDMS),329.8,N deg,1.5,N ms-1,8.7,N degC
2020-08-03,08:00:00,18.12633,P ugm-3,No data,N mgm-3,4.5,P ugm-3 (TEOM FDMS),1.7,P ugm-3 (TEOM FDMS),302.4,N deg,1.2,N ms-1,10.2,N degC
2020-08-03,09:00:00,15.88973,P ugm-3,No data,N mgm-3,5.1,N ugm-3 (TEOM FDMS),1.3,P ugm-3 (TEOM FDMS),307.5,N deg,1.7,N ms-1,14.2,N degC
2020-08-03,10:00:00,12.48782,P ugm-3,No data,N mgm-3,4.7,P ugm-3 (TEOM FDMS),1.4,P ugm-3 (TEOM FDMS),310.5,N deg,2.6,N ms-1,17.1,N degC
2020-08-03,11:00:00,9.75753,P ugm-3,No data,N mgm-3,3,P ugm-3 (TEOM FDMS),2.4,P ugm-3 (TEOM FDMS),320.3,N deg,3.6,N ms-1,18.2,N degC
2020-08-03,12:00:00,9.27734,P ugm-3,No data,N mgm-3,6.2,N ugm-3 (TEOM FDMS),2.6,P ugm-3 (TEOM FDMS),321.3,N deg,4.3,N ms-1,18.7,N degC
2020-08-03,13:00:00,10.87331,P ugm-3,No data,N mgm-3,3.1,P ugm-3 (TEOM FDMS),2.8,P ugm-3 (TEOM FDMS),317.1,N deg,4.7,N ms-1,18.9,N degC
2020-08-03,14:00:00,9.53156,P ugm-3,No data,N mgm-3,7.1,N ugm-3 (TEOM FDMS),3.8,P ugm-3 (TEOM FDMS),308.1,N deg,4.8,N ms-1,18.9,N degC
2020-08-03,15:00:00,9.22294,P ugm-3,No data,N mgm-3,6.6,N ugm-3 (TEOM FDMS),3.6,P ugm-3 (TEOM FDMS),293.4,N deg,5.8,N ms-1,18.3,N degC
2020-08-03,16:00:00,9.63893,P ugm-3,No data,N mgm-3,3.1,P ugm-3 (TEOM FDMS),2.8,P ugm-3 (TEOM FDMS),292.1,N deg,6.5,N ms-1,17.6,N degC
2020-08-03,17:00:00,9.00819,P ugm-3,No data,N mgm-3,5.2,N ugm-3 (TEOM FDMS),1.1,P ugm-3 (TEOM FDMS),288.5,N deg,5.8,N ms-1,17,N degC
2020-08-03,18:00:00,8.61075,P ugm-3,No data,N mgm-3,2.3,P ugm-3 (TEOM FDMS),1.4,P ugm-3 (TEOM FDMS),288.2,N deg,5.3,N ms-1,16.2,N degC
2020-08-03,19:00:00,9.63152,P ugm-3,No data,N mgm-3,8.7,N ugm-3 (TEOM FDMS),4.6,P ugm-3 (TEOM FDMS),281.8,N deg,4.2,N ms-1,15,N degC
2020-08-03,20:00:00,13.26283,P ugm-3,No data,N mgm-3,6.2,N ugm-3 (TEOM FDMS),0.7,P ugm-3 (TEOM FDMS),288.6,N deg,4,N ms-1,13.4,N degC
2020-08-03,21:00:00,13.0382,P ugm-3,No data,N mgm-3,3.4,P ugm-3 (TEOM FDMS),1.8,P ugm-3 (TEOM FDMS),293.4,N deg,3.3,N ms-1,12.4,N degC
2020-08-03,22:00:00,14.0602,P ugm-3,No data,N mgm-3,4.4,P ugm-3 (TEOM FDMS),4.1,P ugm-3 (TEOM FDMS),317.6,N deg,2.8,N ms-1,11.4,N degC
2020-08-03,23:00:00,16.68435,P ugm-3,No data,N mgm-3,8.9,N ugm-3 (TEOM FDMS),3.8,P ugm-3 (TEOM FDMS),335.7,N deg,2.7,N ms-1,10.4,N degC
2020-08-03,24:00:00,14.88229,P ugm-3,No data,N mgm-3,6.2,N ugm-3 (TEOM FDMS),2.5,P ugm-3 (TEOM FDMS),335.3,N deg,2.5,N ms-1,9.6,N degC
2020-08-04,01:00:00,14.20317,P ugm-3,No data,N mgm-3,4.8,P ugm-3 (TEOM FDMS),3.5,P ugm-3 (TEOM FDMS),301.2,N deg,2.3,N ms-1,8.5,N degC
2020-08-04,02:00:00,11.81187,P ugm-3,No data,N mgm-3,7.1,N ugm-3 (TEOM FDMS),0.9,P ugm-3 (TEOM FDMS),300.3,N deg,2.4,N ms-1,7.8,N degC
2020-08-04,03:00:00,12.11703,P ugm-3,No data,N mgm-3,4.8,P ugm-3 (TEOM FDMS),1.2,P ugm-3 (TEOM FDMS),318.2,N deg,2.1,N ms-1,7.4,N degC
2020-08-04,04:00:00,13.78093,P ugm-3,No data,N mgm-3,6.4,N ugm-3 (TEOM FDMS),1.1,P ugm-3 (TEOM FDMS),325.8,N deg,1.6,N ms-1,7.3,N degC
2020-08-04,05:00:00,15.68801,P ugm-3,No data,N mgm-3,5.5,N ugm-3 (TEOM FDMS),3.2,P ugm-3 (TEOM FDMS),340,N deg,1.4,N ms-1,7.2,N degC
2020-08-04,06:00:00,18.76043,P ugm-3,No data,N mgm-3,0.6,P ugm-3 (TEOM FDMS),2.7,P ugm-3 (TEOM FDMS),15.4,N deg,0.6,N ms-1,7.6,N degC
2020-08-04,07:00:00,21.731,P ugm-3,No data,N mgm-3,4.9,P ugm-3 (TEOM FDMS),1.6,P ugm-3 (TEOM FDMS),215.4,N deg,0.6,N ms-1,8.8,N degC
2020-08-04,08:00:00,34.03932,P ugm-3,No data,P mgm-3,8.6,N ugm-3 (TEOM FDMS),4,P ugm-3 (TEOM FDMS),270.1,N deg,1.9,N ms-1,10.3,N degC
2020-08-04,09:00:00,28.06266,P ugm-3,No data,N mgm-3,8.5,N ugm-3 (TEOM FDMS),5.7,N ugm-3 (TEOM FDMS),235.7,N deg,2.2,N ms-1,12.4,N degC
2020-08-04,10:00:00,18.75488,P ugm-3,No data,N mgm-3,6.1,N ugm-3 (TEOM FDMS),2.3,P ugm-3 (TEOM FDMS),216.6,N deg,3.4,N ms-1,14.4,N degC
2020-08-04,11:00:00,17.34637,P ugm-3,No data,N mgm-3,4.8,P ugm-3 (TEOM FDMS),-0.1,P ugm-3 (TEOM FDMS),241.3,N deg,5.3,N ms-1,16.4,N degC
2020-08-04,12:00:00,15.32568,P ugm-3,No data,N mgm-3,2.5,P ugm-3 (TEOM FDMS),2.1,P ugm-3 (TEOM FDMS),230.5,N deg,6.4,N ms-1,17.2,N degC
2020-08-04,13:00:00,12.20912,P ugm-3,No data,N mgm-3,7.2,N ugm-3 (TEOM FDMS),7.2,N ugm-3 (TEOM FDMS),227.9,N deg,6.1,N ms-1,17,N degC
2020-08-04,14:00:00,13.52022,P ugm-3,No data,N mgm-3,6.9,N ugm-3 (TEOM FDMS),4.5,P ugm-3 (TEOM FDMS),231.2,N deg,3.9,N ms-1,16.3,N degC
2020-08-04,15:00:00,15.24558,P ugm-3,No data,N mgm-3,7.8,N ugm-3 (TEOM FDMS),3.5,P ugm-3 (TEOM FDMS),235.4,N deg,4.1,N ms-1,16.9,N degC
2020-08-04,16:00:00,13.12061,P ugm-3,No data,N mgm-3,5.7,N ugm-3 (TEOM FDMS),1.9,P ugm-3 (TEOM FDMS),231.8,N deg,4.7,N ms-1,16.8,N degC
2020-08-04,17:00:00,12.95753,P ugm-3,No data,N mgm-3,6.9,N ugm-3 (TEOM FDMS),3.1,P ugm-3 (TEOM FDMS),226.7,N deg,4.4,N ms-1,16.7,N degC
2020-08-04,18:00:00,12.67152,P ugm-3,No data,N mgm-3,6.8,N ugm-3 (TEOM FDMS),2.7,P ugm-3 (TEOM FDMS),232.3,N deg,4.6,N ms-1,16.5,N degC
2020-08-04,19:00:00,12.721,P ugm-3,No data,N mgm-3,6.7,N ugm-3 (TEOM FDMS),3.2,P ugm-3 (TEOM FDMS),236.3,N deg,3.7,N ms-1,16.4,N degC
2020-08-04,20:00:00,12.50444,P ugm-3,No data,N mgm-3,5.6,N ugm-3 (TEOM FDMS),4.3,P ugm-3 (TEOM FDMS),228.2,N deg,3.6,N ms-1,16.1,N degC
2020-08-04,21:00:00,12.12081,P ugm-3,No data,N mgm-3,0.2,P ugm-3 (TEOM FDMS),2.1,P ugm-3 (TEOM FDMS),229.8,N deg,4.7,N ms-1,15.8,N degC
2020-08-04,22:00:00,10.79106,P ugm-3,No data,N mgm-3,7.2,N ugm-3 (TEOM FDMS),5,P ugm-3 (TEOM FDMS),229.5,N deg,4.8,N ms-1,15.5,N degC
2020-08-04,23:00:00,8.12359,P ugm-3,No data,N mgm-3,8.3,N ugm-3 (TEOM FDMS),2.2,P ugm-3 (TEOM FDMS),227.6,N deg,4.9,N ms-1,15.5,N degC
2020-08-04,24:00:00,8.19836,P ugm-3,No data,N mgm-3,-0.1,P ugm-3 (TEOM FDMS),-1.4,P ugm-3 (TEOM FDMS),225.4,N deg,5.2,N ms-1,15.4,N degC
2020-08-05,01:00:00,7.0235,P ugm-3,No data,N mgm-3,-1.9,P ugm-3 (TEOM FDMS),-1.1,P ugm-3 (TEOM FDMS),237.1,N deg,5.4,N ms-1,15.9,N degC
2020-08-05,02:00:00,9.21753,P ugm-3,No data,N mgm-3,4.5,P ugm-3 (TEOM FDMS),2,P ugm-3 (TEOM FDMS),235.4,N deg,5.2,N ms-1,16.3,N degC
2020-08-05,03:00:00,7.55035,P ugm-3,No data,N mgm-3,1.4,P ugm-3 (TEOM FDMS),-1.8,P ugm-3 (TEOM FDMS),225.3,N deg,4.7,N ms-1,16.4,N degC
